,Current,Voltage
1528509522616666643,65.90613555908203,1.0185410374471942
1528509522624999976,65.81407928466797,1.018528712400445
1528509522633333309,65.81407928466797,1.018528712400445
1528509522641666642,65.81407928466797,1.018528712400445
1528509522649999975,65.81407928466797,1.018528712400445
1528509522658333308,65.81407928466797,1.018528712400445
1528509522666666641,65.81407928466797,1.018528712400445
1528509522674999974,65.81407928466797,1.018528712400445
1528509522683333307,65.81407928466797,1.018528712400445
1528509522691666640,65.81407928466797,1.018528712400445
1528509522699999973,65.81407928466797,1.018528712400445
1528509522708333306,65.81407928466797,1.018528712400445
1528509522716666639,65.81407928466797,1.018528712400445
1528509522724999972,65.81407928466797,1.018528712400445
1528509522733333305,65.81407928466797,1.018528712400445
1528509522741666638,65.81407928466797,1.018528712400445
1528509522749999971,65.81407928466797,1.018528712400445
1528509522758333304,65.81407928466797,1.018528712400445
1528509522766666637,65.81407928466797,1.018528712400445
1528509522774999970,65.81407928466797,1.018528712400445
1528509522783333303,65.81407928466797,1.018528712400445
1528509522791666636,65.81407928466797,1.018528712400445
1528509522799999969,65.81407928466797,1.018528712400445
1528509522808333302,65.81407928466797,1.018528712400445
1528509522816666635,65.81407928466797,1.018528712400445
1528509522824999968,65.81407928466797,1.018528712400445
1528509522833333301,65.81407928466797,1.018528712400445
1528509522841666634,65.81407928466797,1.018528712400445
1528509522849999967,65.81407928466797,1.018528712400445
1528509522858333300,65.81407928466797,1.018528712400445
1528509522866666633,65.81407928466797,1.018528712400445
1528509522874999966,65.81407928466797,1.018528712400445
1528509522883333299,65.81407928466797,1.018528712400445
1528509521541666646,63.131290435791016,1.013653648161793
1528509521549999979,63.085205078125,1.013643927892965
1528509521558333312,63.07006072998047,1.0136557446903638
1528509521566666645,63.08390808105469,1.013673724011137
1528509521574999978,63.11088180541992,1.0136849054968478
1528509521583333311,63.05192184448242,1.013681792469576
1528509521591666644,63.07456970214844,1.013695197546195
1528509521599999977,63.24292755126953,1.0137241042280036
1528509521608333310,63.25529861450195,1.0137418294241016
1528509521616666643,63.18069076538086,1.0137358574942334
1528509521624999976,63.162445068359375,1.0137422741422832
1528509521633333309,63.07392501831055,1.013747420166957
1528509521641666642,62.98900604248047,1.013736683399428
1528509521649999975,63.07137680053711,1.0137258195695615
1528509521658333308,63.25379943847656,1.0137059343137238
1528509521666666641,63.3292236328125,1.0137047907526853
1528509521674999974,63.21592330932617,1.0136999623838556
1528509521683333307,63.08390808105469,1.0136859855267175
1528509521691666640,63.122581481933594,1.0136996447280116
1528509521699999973,63.17342758178711,1.0137047907526853
1528509521708333306,63.080543518066406,1.0136873196812624
1528509521716666639,62.9951286315918,1.0136966587630776
1528509521724999972,63.04570007324219,1.0137338244968315
1528509521733333305,63.196449279785156,1.0137617782111081
1528509521741666638,63.27586364746094,1.0137511049747479
1528509521749999971,63.22134780883789,1.013727661973457
1528509521758333304,63.202274322509766,1.0137206735448878
1528509521766666637,63.19834518432617,1.0137106991513847
1528509521774999970,63.11301040649414,1.013678107661785
1528509521783333303,63.12520217895508,1.0136270921332304
1528509521791666636,63.19887924194336,1.0135915782098655
1528509521799999969,63.16668701171875,1.0136033950072643
1528509521808333302,63.16189956665039,1.0136223272955696
1528509521816666636,63.22990417480469,1.013606762159211
1528509521824999969,63.39442443847656,1.013590434648827
1528509521833333302,63.4492301940918,1.0135867498410358
1528509521841666635,63.27779006958008,1.0135514900423461
1528509521849999968,63.199188232421875,1.0135213127371614
1528509521858333301,63.290855407714844,1.0135507911994892
1528509521866666634,63.419742584228516,1.0135507276683204
1528509521874999967,63.45572280883789,1.013549901763126
1528509521883333300,63.35569763183594,1.013581032035843
1528509521891666633,63.25348663330078,1.013559240844941
1528509521899999966,63.245811462402344,1.0135442474891019
1528509521908333299,63.243106842041016,1.0135383390904025
1528509521916666632,63.2280158996582,1.0134980603293768
1528509521924999965,63.210777282714844,1.0134675653683478
1528509521933333298,63.247596740722656,1.0134262065774524
1528509521941666631,63.56238555908203,1.013352065703451
1528509521949999964,64.19731903076172,1.0133100716008674
1528509521958333297,64.85472869873047,1.0133291944826792
1528509521966666630,65.17243957519531,1.013316615311255
1528509521974999963,65.0569076538086,1.013274049428152
1528509521983333296,64.55731964111328,1.0133052432320377
1528509521991666629,63.86689758300781,1.013329956856705
1528509522000000000,63.50456619262695,1.0132768447995797
1528509522008333333,63.477821350097656,1.0132056263593434
1528509522016666666,63.452552795410156,1.013163568725591
1528509522024999999,63.389610290527344,1.0131549920178016
1528509522033333332,63.352378845214844,1.0130934303152246
1528509522041666665,63.36325454711914,1.0131793244554559
1528509522049999998,63.0527229309082,1.0112954982378954
1528509522058333331,63.72051239013672,0.9988034915770804
1528509522066666664,68.1175308227539,0.9789813857212801
1528509522074999997,73.38831329345703,0.96768147791202
1528509522083333330,75.00241088867188,0.9640813571690514
1528509522091666663,75.62371826171875,0.9619140548762598
1528509522099999996,78.28073120117188,0.9692143579530729
1528509522108333329,79.9162826538086,0.9867884134005235
1528509522116666662,76.7459716796875,1.0001317377233956
1528509522124999995,71.3941421508789,1.0058318812513858
1528509522133333328,68.07833862304688,1.009104308225631
1528509522141666661,65.95314025878906,1.0110038901730565
1528509522149999994,64.22483825683594,1.012156599699949
1528509522158333327,63.807884216308594,1.012899152001003
1528509522166666660,64.17068481445312,1.0133916456216197
1528509522174999993,64.24559783935547,1.0137331256539746
1528509522183333326,64.09593200683594,1.0140244795941382
1528509522191666659,64.14704895019531,1.0142023668668068
1528509522199999992,64.21257781982422,1.0143145629109258
1528509522208333325,64.10526275634766,1.0143719315563613
1528509522216666658,63.863590240478516,1.0144498843004914
1528509522224999991,63.62420654296875,1.0145415597770846
1528509522233333324,63.51667022705078,1.0146352682510797
1528509522241666657,63.58042526245117,1.0147141739627419
1528509522249999990,63.686546325683594,1.0147710343588272
1528509522258333323,63.694759368896484,1.0148744631016502
1528509522266666656,63.63929748535156,1.0149787177496676
1528509522274999990,63.6378288269043,1.0150270014379634
1528509522283333323,63.7110710144043,1.0150884360782029
1528509522291666656,63.70297622680664,1.0151612427976595
1528509522299999989,63.58820724487305,1.0151977096885565
1528509522308333322,63.57466506958008,1.0152111147651754
1528509522316666655,63.63777542114258,1.0152419273820483
1528509522324999988,63.529911041259766,1.0152947853144985
1528509522333333321,63.304779052734375,1.0153590153261656
1528509522341666654,63.27909851074219,1.0154413517209437
1528509522349999987,63.45115661621094,1.015488745972876
1528509522358333320,63.478050231933594,1.015471401963791
1528509522366666653,63.357017517089844,1.0153714674352525
1528509522374999986,63.34910583496094,1.0153226119664374
1528509522383333319,63.437198638916016,1.0154097131988762
1528509522391666652,63.47567367553711,1.015446942463799
1528509522399999985,63.45609664916992,1.0154186710936786
1528509522408333318,63.49810791015625,1.015415113348225
1528509522416666651,63.53409194946289,1.0154292172677009
1528509522424999984,63.4442024230957,1.0154487213365258
1528509522433333317,63.37470245361328,1.0154745149910627
1528509522441666650,63.369564056396484,1.0155101559767652
1528509522449999983,63.31987380981445,1.0155231163352025
1528509522458333316,63.2713508605957,1.0155035487352089
1528509522466666649,63.26314163208008,1.0154870306313182
1528509522474999982,63.26029586791992,1.0154813128261253
1528509522483333315,63.33141326904297,1.0154940825910561
1528509522491666648,63.38309097290039,1.0155116807248166
1528509522499999981,63.31306076049805,1.015499165084561
1528509522508333314,63.217098236083984,1.015475023240413
1528509522516666647,63.10411834716797,1.0154293443300386
1528509522524999980,63.031227111816406,1.0153811877040804
1528509522533333313,63.10749435424805,1.015377629958627
1528509522541666646,63.19002151489258,1.0153881761326495
1528509522549999979,63.201229095458984,1.0153782017391464
1528509522558333312,63.22249984741211,1.0153296003950065
1528509522566666645,63.33388900756836,1.0152924346612526
1528509522574999978,63.550506591796875,1.0153161953183876
1528509522583333311,63.61628723144531,1.0153337299209793
1528509522591666644,63.47407531738281,1.0153309345495516
1528509522599999977,63.38429641723633,1.0153367158859132
1528509522608333310,63.32166290283203,1.0153680367521367
1528509522616666643,63.2828483581543,1.0153975152144648
1528509522624999976,63.242401123046875,1.0153801076742106
1528509522633333309,63.242401123046875,1.0153801076742106
1528509522641666642,63.242401123046875,1.0153801076742106
1528509522649999975,63.242401123046875,1.0153801076742106
1528509522658333308,63.242401123046875,1.0153801076742106
1528509522666666641,63.242401123046875,1.0153801076742106
1528509522674999974,63.242401123046875,1.0153801076742106
1528509522683333307,63.242401123046875,1.0153801076742106
1528509522691666640,63.242401123046875,1.0153801076742106
1528509522699999973,63.242401123046875,1.0153801076742106
1528509522708333306,63.242401123046875,1.0153801076742106
1528509522716666639,63.242401123046875,1.0153801076742106
1528509522724999972,63.242401123046875,1.0153801076742106
1528509522733333305,63.242401123046875,1.0153801076742106
1528509522741666638,63.242401123046875,1.0153801076742106
1528509522749999971,63.242401123046875,1.0153801076742106
1528509522758333304,63.242401123046875,1.0153801076742106
1528509522766666637,63.242401123046875,1.0153801076742106
1528509522774999970,63.242401123046875,1.0153801076742106
1528509522783333303,63.242401123046875,1.0153801076742106
1528509522791666636,63.242401123046875,1.0153801076742106
1528509522799999969,63.242401123046875,1.0153801076742106
1528509522808333302,63.242401123046875,1.0153801076742106
1528509522816666635,63.242401123046875,1.0153801076742106
1528509522824999968,63.242401123046875,1.0153801076742106
1528509522833333301,63.242401123046875,1.0153801076742106
1528509522841666634,63.242401123046875,1.0153801076742106
1528509522849999967,63.242401123046875,1.0153801076742106
1528509522858333300,63.242401123046875,1.0153801076742106
1528509522866666633,63.242401123046875,1.0153801076742106
1528509522874999966,63.242401123046875,1.0153801076742106
1528509522883333299,63.242401123046875,1.0153801076742106
1528509521541666646,48.85585403442383,1.0161918454180987
1528509521549999979,48.93790817260742,1.0162147801700392
1528509521558333312,49.021175384521484,1.0162504846869107
1528509521566666645,48.996578216552734,1.0162488328765216
1528509521574999978,48.885520935058594,1.0162358725180842
1528509521583333311,48.8181037902832,1.016217893197311
1528509521591666644,48.85800552368164,1.0162076011479637
1528509521599999977,48.92560577392578,1.0162370796102917
1528509521608333310,48.98692321777344,1.0162525176843125
1528509521616666643,49.02219009399414,1.0162373337349668
1528509521624999976,49.00458526611328,1.0162430515401597
1528509521633333309,48.98311233520508,1.016288921044041
1528509521641666642,48.9508056640625,1.0163383482933752
1528509521649999975,48.92286682128906,1.016319352473901
1528509521658333308,48.940067291259766,1.016260776736258
1528509521666666641,48.92434310913086,1.0162324418349684
1528509521674999974,48.87000274658203,1.0162344748323704
1528509521683333307,48.830753326416016,1.016268718132359
1528509521691666640,48.81154251098633,1.016294257662221
1528509521699999973,48.826168060302734,1.0162860621414442
1528509521708333306,48.859928131103516,1.0162682734141775
1528509521716666639,48.85060501098633,1.0162596331752192
1528509521724999972,48.868465423583984,1.0162636356388544
1528509521733333305,48.87529373168945,1.0162668121972949
1528509521741666638,48.77287673950195,1.0162833303011856
1528509521749999971,48.717220306396484,1.0162933682258575
1528509521758333304,48.77864074707031,1.0162760242167723
1528509521766666637,48.84431457519531,1.0162847915180682
1528509521774999970,48.83978271484375,1.0162980695323494
1528509521783333303,48.74216079711914,1.0162813608349524
1528509521791666636,48.69327163696289,1.0162478799089893
1528509521799999969,48.77549743652344,1.016213890733676
1528509521808333302,48.8876838684082,1.0161956572882274
1528509521816666636,48.975257873535156,1.0161806639323883
1528509521824999969,48.91305160522461,1.016167004731094
1528509521833333302,48.73883056640625,1.016153980841488
1528509521841666635,48.74333572387695,1.0161415287324012
1528509521849999968,48.847694396972656,1.0161293942791583
1528509521858333301,48.8251838684082,1.016130474309028
1528509521866666634,48.701454162597656,1.016160333958369
1528509521874999967,48.632049560546875,1.0161800286207001
1528509521883333300,48.725223541259766,1.0161671317934315
1528509521891666633,48.80369186401367,1.0161320625882484
1528509521899999966,48.820743560791016,1.0160985181311166
1528509521908333299,48.929420471191406,1.0160871460518996
1528509521916666632,49.0765495300293,1.016068912606451
1528509521924999965,49.05476379394531,1.016047820258406
1528509521933333298,48.92738723754883,1.016041467141525
1528509521941666631,48.9012451171875,1.0159924846103723
1528509521949999964,48.95317840576172,1.0159347983090927
1528509521958333297,49.007720947265625,1.0159114188389704
1528509521966666630,48.95400619506836,1.0158823215636554
1528509521974999963,48.8837890625,1.015859704467559
1528509521983333296,48.924049377441406,1.0158574173454817
1528509521991666629,48.893924713134766,1.015851318353276
1528509522000000000,48.81764221191406,1.0158213316415976
1528509522008333333,48.77677536010742,1.0157845470948565
1528509522016666666,48.76491165161133,1.0157687913649915
1528509522024999999,48.763309478759766,1.0157554498195414
1528509522033333332,48.669044494628906,1.0155158102507893
1528509522041666665,48.96657943725586,1.0160822541519012
1528509522049999998,47.52289962768555,1.0108896611315359
1528509522058333331,43.07432174682617,0.9947417533615368
1528509522066666664,42.44173812866211,0.9804374565792415
1528509522074999997,47.10255432128906,0.9758523485950394
1528509522083333330,49.605316162109375,0.9743924023357806
1528509522091666663,50.917236328125,0.9768215801064081
1528509522099999996,55.762908935546875,0.9882063020260299
1528509522108333329,59.88557434082031,1.0010229529594652
1528509522116666662,58.4674186706543,1.0077233947403723
1528509522124999995,54.83445358276367,1.0103065085330267
1528509522133333328,52.947200775146484,1.0119043809597725
1528509522141666661,51.61626052856445,1.0133466020229334
1528509522149999994,50.17104721069336,1.0143885131914208
1528509522158333327,49.692604064941406,1.0151719795651883
1528509522166666660,49.80630874633789,1.0158371509026314
1528509522174999993,49.627201080322266,1.0162581719583366
1528509522183333326,49.31978988647461,1.0164510525868444
1528509522191666659,49.272560119628906,1.0166759529244327
1528509522199999992,49.332000732421875,1.016908477002278
1528509522208333325,49.296016693115234,1.0169548547555094
1528509522216666658,49.22036361694336,1.0168558731945032
1528509522224999991,49.26576232910156,1.0168847163451429
1528509522233333324,49.25851058959961,1.017073785103522
1528509522241666657,49.17375564575195,1.0172317871203531
1528509522249999990,49.14891052246094,1.0173183165722728
1528509522258333323,49.11060333251953,1.0174093567371778
1528509522266666656,49.05066680908203,1.0175165338189607
1528509522274999990,49.04932403564453,1.017594740687766
1528509522283333323,48.98804473876953,1.017635591229311
1528509522291666656,48.85411834716797,1.0176725028383897
1528509522299999989,48.82776641845703,1.0177181182175954
1528509522308333322,48.875186920166016,1.017787557785105
1528509522316666655,48.90629196166992,1.0178654469980664
1528509522324999988,48.93041229248047,1.0179216085512945
1528509522333333321,48.92656326293945,1.017951595262973
1528509522341666654,48.913429260253906,1.0179500705149216
1528509522349999987,48.888362884521484,1.0179533741356996
1528509522358333320,48.798709869384766,1.0179587742850484
1528509522366666653,48.68082809448242,1.017951277607129
1528509522374999986,48.73837661743164,1.0179702734266032
1528509522383333319,48.88976287841797,1.0179781512915356
1528509522391666652,48.850250244140625,1.0179575036616724
1528509522399999985,48.78071212768555,1.0179435903357028
1528509522408333318,48.81972122192383,1.0179533106045309
1528509522416666651,48.857730865478516,1.0179796760395872
1528509522424999984,48.8989143371582,1.0179968929863346
1528509522433333317,48.90773010253906,1.018009154501915
1528509522441666650,48.822811126708984,1.0180082650655518
1528509522449999983,48.765201568603516,1.0180045802577606
1528509522458333316,48.84893798828125,1.0180390141512559
1528509522466666649,48.92342758178711,1.0180606147486513
1528509522474999982,48.839149475097656,1.0180383788395677
1528509522483333315,48.74101257324219,1.0180308186304792
1528509522491666648,48.740882873535156,1.0180260537928185
1528509522499999981,48.80928421020508,1.01800515203828
1528509522508333314,48.8997802734375,1.0179890151214022
1528509522516666647,48.95872116088867,1.0179510870136224
1528509522524999980,48.903682708740234,1.0179096646915582
1528509522533333313,48.81169128417969,1.0179057892902608
1528509522541666646,48.82746505737305,1.0179239592045406
1528509522549999979,48.856021881103516,1.0179374278123283
1528509522558333312,48.81085205078125,1.0179090929110388
1528509522566666645,48.82301712036133,1.0178607456915743
1528509522574999978,48.85374069213867,1.0178582679759907
1528509522583333311,48.810176849365234,1.017888254687669
1528509522591666644,48.807334899902344,1.0179238321422028
1528509522599999977,48.83424758911133,1.0179272628253186
1528509522608333310,48.8360595703125,1.0178944172110438
1528509522616666643,48.842716217041016,1.0178798050422173
1528509522624999976,48.87147521972656,1.0178843792863717
1528509522633333309,48.87147521972656,1.0178843792863717
1528509522641666642,48.87147521972656,1.0178843792863717
1528509522649999975,48.87147521972656,1.0178843792863717
1528509522658333308,48.87147521972656,1.0178843792863717
1528509522666666641,48.87147521972656,1.0178843792863717
1528509522674999974,48.87147521972656,1.0178843792863717
1528509522683333307,48.87147521972656,1.0178843792863717
1528509522691666640,48.87147521972656,1.0178843792863717
1528509522699999973,48.87147521972656,1.0178843792863717
1528509522708333306,48.87147521972656,1.0178843792863717
1528509522716666639,48.87147521972656,1.0178843792863717
1528509522724999972,48.87147521972656,1.0178843792863717
1528509522733333305,48.87147521972656,1.0178843792863717
1528509522741666638,48.87147521972656,1.0178843792863717
1528509522749999971,48.87147521972656,1.0178843792863717
1528509522758333304,48.87147521972656,1.0178843792863717
1528509522766666637,48.87147521972656,1.0178843792863717
1528509522774999970,48.87147521972656,1.0178843792863717
1528509522783333303,48.87147521972656,1.0178843792863717
1528509522791666636,48.87147521972656,1.0178843792863717
1528509522799999969,48.87147521972656,1.0178843792863717
1528509522808333302,48.87147521972656,1.0178843792863717
1528509522816666635,48.87147521972656,1.0178843792863717
1528509522824999968,48.87147521972656,1.0178843792863717
1528509522833333301,48.87147521972656,1.0178843792863717
1528509522841666634,48.87147521972656,1.0178843792863717
1528509522849999967,48.87147521972656,1.0178843792863717
1528509522858333300,48.87147521972656,1.0178843792863717
1528509522866666633,48.87147521972656,1.0178843792863717
1528509522874999966,48.87147521972656,1.0178843792863717
1528509522883333299,48.87147521972656,1.0178843792863717
1529627875541666646,82.71815490722656,1.0040021835896515
1529627875549999979,82.64053344726562,1.004058916923399
1529627875558333312,82.57848358154297,1.0040789292415742
1529627875566666645,82.49467468261719,1.0040349656727576
1529627875574999978,82.43653869628906,1.0039755004987512
1529627875583333311,82.52738952636719,1.0040038989312094
1529627875591666644,82.70851135253906,1.0040812798948202
1529627875599999977,82.74900817871094,1.0041076453298765
1529627875608333310,82.75020599365234,1.0041092971402654
1529627875616666643,82.80033111572266,1.0041092336090967
1529627875624999976,82.71586608886719,1.004079628084431
1529627875633333309,82.56182098388672,1.0040632370428781
1529627875641666642,82.58362579345703,1.004106755893513
1529627875649999975,82.67304229736328,1.0041405544753201
1529627875658333308,82.63993072509766,1.0041070735493571
1529627875666666641,82.42432403564453,1.004074990309108
1529627875674999974,82.20829772949219,1.0040593616415807
1529627875683333307,82.3519287109375,1.0040647617909295
1529627875691666640,82.53804779052734,1.0040942402532576
1529627875699999973,82.36356353759766,1.0040915719441674
1529627875708333306,82.18511199951172,1.0040788657104054
1529627875716666639,82.2140884399414,1.0040418905701578
1529627875724999972,82.25253295898438,1.003968512070182
1529627875733333305,82.35118103027344,1.0039563140857706
1529627875741666638,82.40621185302734,1.004018447568867
1529627875749999971,82.4002456665039,1.0040704795961224
1529627875758333304,82.5804443359375,1.0040966544376724
1529627875766666637,82.74665832519531,1.0040869341688443
1529627875774999970,82.6991195678711,1.0040480530935325
1529627875783333303,82.62312316894531,1.0040293113987335
1529627875791666636,82.76273345947266,1.0040423352883396
1529627875799999969,82.98133087158203,1.0040554227091145
1529627875808333302,83.07138061523438,1.0040751173714457
1529627875816666636,82.98006439208984,1.0040881412610516
1529627875824999969,82.71905517578125,1.0040434153182094
1529627875833333302,82.54724884033203,1.0039920821338106
1529627875841666635,82.60100555419922,1.0039957669416018
1529627875849999968,82.55690002441406,1.0040123485766612
1529627875858333301,82.33623504638672,1.0039764534662834
1529627875866666634,82.36808776855469,1.00395046921824
1529627875874999967,82.60283660888672,1.0039410030740872
1529627875883333300,82.81580352783203,1.0039148282325374
1529627875891666633,82.89398193359375,1.003957139990965
1529627875899999966,82.72721099853516,1.0040135556688685
1529627875908333299,82.52571105957031,1.004007329614325
1529627875916666632,82.42951965332031,1.0039805829922561
1529627875924999965,82.4342269897461,1.0039408760117496
1529627875933333298,82.45304107666016,1.0038728976611226
1529627875941666631,82.49447631835938,1.0038580948987899
1529627875949999964,82.53715515136719,1.0038901146078703
1529627875958333297,82.66666412353516,1.0039222613792882
1529627875966666630,82.90022277832031,1.0040018024026387
1529627875974999963,82.83102416992188,1.004006376646793
1529627875983333296,82.50420379638672,1.0039246120325342
1529627875991666629,82.35466003417969,1.0038551089338559
1529627876000000000,82.33401489257812,1.0037108931806566
1529627876008333333,82.29557037353516,1.003560514904083
1529627876016666666,82.31209564208984,1.003565152679406
1529627876024999999,82.25445556640625,1.0035215067664334
1529627876033333332,82.1706314086914,1.003172148869146
1529627876041666665,82.53038024902344,1.0037732807884283
1529627876049999998,80.20296478271484,0.9961623102961332
1529627876058333331,68.9651870727539,0.9626236980318699
1529627876066666664,58.43722915649414,0.9197393331797797
1529627876074999997,60.885318756103516,0.8989197879736591
1529627876083333330,65.3971176147461,0.8934279631481976
1529627876091666663,65.00236511230469,0.8892530759210031
1529627876099999996,67.27921295166016,0.8937850083169111
1529627876108333329,75.4833755493164,0.9105305537919077
1529627876116666662,82.17857360839844,0.9250399927182912
1529627876124999995,81.85077667236328,0.9297352002180415
1529627876133333328,80.1071548461914,0.9318775982926595
1529627876141666661,79.29328155517578,0.9337545631439885
1529627876149999994,78.34513092041016,0.9344510553476549
1529627876158333327,78.70315551757812,0.9352812806616668
1529627876166666660,79.82884979248047,0.9364312583483005
1529627876174999993,79.92813873291016,0.9369276909013836
1529627876183333326,79.59709167480469,0.9369198765676199
